RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_F04	781	254842540	10	11.1055	60908710	1.641801e-07	1.823303e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_F05	826	33564046	3	3.459601	6803626	4.409413e-07	5.084937e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_F06	1048	310295818	14	15.6466	73509718	1.90451e-07	2.128508e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_F07	764	38557156	2	1.836788	8193336	2.441008e-07	2.241807e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_F08	881	76477214	3	3.65541	17108546	1.75351e-07	2.136599e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_F09	1048	1031942638	62	66.49679	279123294	2.221241e-07	2.382345e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_F10	900	379383068	10	10.57836	90805470	1.101255e-07	1.164947e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_F11	997	1103461634	53	57.94665	285910756	1.853725e-07	2.026739e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_F12	1125	2070044570	119	127.2365	552090650	2.155443e-07	2.304631e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_G02	936	242454950	13	15.07327	57596406	2.257085e-07	2.617051e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_G04	802	71510966	5	5.056205	16759522	2.983379e-07	3.016915e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_G05	837	57145590	4	3.999864	12975296	3.082781e-07	3.082676e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_G06	879	83263014	2	1.949612	20287436	9.858318e-08	9.609947e-08
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_G07	850	90072242	6	5.907516	20169168	2.974838e-07	2.928983e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_G08	1076	689735808	27	29.88071	169669416	1.59133e-07	1.761113e-07
RESULT	2133/mutation_calls.csv	BMH1_TG001_P31_G09	957	401386584	14	15.3884	99002560	1.414105e-07	1.554343e-07
